1.22748E+14	Trường THPT Thạch Thất	3
1.11274E+14	THPT Huỳnh Thúc Kháng	3
1.08072E+14	THCS Láng Thượng	3
1.04207E+14	Nguyen Tat Thanh (THPT BC Nguyễn Tất Thành)	3
1.12296E+14	THPT Nguyễn Trãi - Vũ Thư - Thái Bình	3
1.79334E+14	PTTH Cao Bá Quát  Gia Lâm  Hà Nội	3
1.05107E+14	Trường THPT Thuận Thành số 1 - Bắc Ninh	3
1.09868E+14	THPT Hoai Duc B	3
1.19462E+14	THPT lương sơn	3
1.10132E+14	Foreign Languages Specializing High School	3
1.79458E+14	Tiểu học Nam Thành Công	3
1.1694E+14	PTDL Nguyễn Siêu	3
1.04441E+14	THPT Marie Curie	3
2.39274E+14	THPT Hoài Đức A	3
1.26676E+14	THPT Kỳ Sơn	3
1.10457E+14	Hanoi-Amsterdam High School	3
1.04329E+14	Trường THPT Quốc Oai	3
1.13915E+14	THCS Lý Thường Kiệt	3
1.19404E+14	THPT Lý THái Tổ	3
1.35761E+14	THCS Cat Linh	3
1.13572E+14	PTTH Kim Liên	3
3.28717E+14	Trường THPT Yên Mô B - Ninh Bình	3
2.16931E+14	Trường Tiểu học và THCS Quang Trung - Đống Đa - Hà Nội	3
1.21284E+14	PTDL Lương Thế Vinh	3
1.38566E+14	THPT Sầm Sơn	3
2.22714E+14	Trường THPT Giao Thủy C	3
1.30714E+14	THPT Quảng Xương 2 - Thanh Hóa	3
1.1053E+14	THPT Binh Xuyen	3
1.26426E+14	THCS Kim Giang	3
2.12661E+14	Ngo Quyen High School	3
1.78239E+14	Trường THPT Chuyên Chu Văn An Lạng Sơn	3
4.88543E+14	THPT Giao Thủy A confessions	3
1.20307E+14	THCS trọng điểm	3
4.68783E+14	THPT Yên Dũng số II	3
1.19766E+14	THPT Bắc Đông Quan- Đông Hưng- Thái Bình	3
1.11867E+14	Tran Phu secondary school	3
2.21856E+14	THPT Thiệu Hóa	3
1.10661E+14	Phan Boi Chau High School	3
1.02143E+14	Nhan Chinh	3
1.19033E+14	THPT Chuyên Nguyễn Tất Thành - Yên Bái	3
4.26818E+14	PHT	3
1.05958E+14	THPT Chuyên Vật lý_ĐHKHTN_ĐHQGHN	3
1.05979E+14	Cao Ba Quat	3
1.10425E+14	PT Nguyen Tat Thanh	3
1.0724E+14	Trường tiểu học Lê Văn Tám	3
1.56209E+14	THPT Tam Dương Vĩnh Phúc	3
1.35151E+14	Trường THPT chuyên Hà Nội - Amsterdam	3
1.73154E+14	THPT Nghĩa Hưng A	3
1.17377E+14	THPT Uông Bí	3
1.207E+14	nguyen trai	3
1.88146E+11	THPT Chuyên Tuyên Quang	3
1.74602E+14	Trường THPT Nguyễn Huệ - Yên Bái	3
1.43098E+14	THPT chuyên Lào Cai	3
1.08056E+14	THPT Xuan Truong B	3
1.43923E+14	THPT Nguyễn Du Thái Bình	3
1.59193E+14	THPT Ngô Sĩ Liên - Bắc Giang	3
2.6279E+14	THPT Bình Giang	3
1.68192E+14	THPT chuyên Biên Hòa	3
1.90055E+14	Trường THPT Đặng Thúc Hứa	3
1.28185E+14	Tiểu học Kim Đồng	3
1.0375E+14	trường THPT chí linh_Hải Dương	3
1.75208E+14	THPT Hồng Thái	3
2.72177E+14	THPT Đông Sơn 1	3
2.09965E+14	THPT Nguyễn Huệ - Tam Điệp - Ninh Bình	3
3.39411E+14	Trường Thpt Lê Quý Đôn	3
3.12496E+14	Trường THPT chuyên Lê Hồng Phong Nam Định	3
1.43292E+14	Trường THPT Nguyễn Trãi - Hải Phòng	3
2.44481E+14	pho thong chuyen bien hoa	3
1.08723E+14	hoc vien bao chi va tuyen truyen	3
1.28781E+14	THPT Nguyễn Siêu	3
1.10222E+14	THPT Tân Yên 1	3
1.81983E+14	THCS & THPT Hai Bà Trưng	3
2.57362E+14	THCS Yên Phong	3
4.13685E+14	Thầy và Trò - Chuyên Thái Bình	2
1.55396E+14	THPT Mê Linh	2
1.10504E+14	THPT Vĩnh Bảo - Hải Phòng	2
1.08194E+14	Ly Thai To	2
1.43546E+14	THPT Bình Xuyên  Huyện Bình Xuyên  Tỉnh Vĩnh Phúc	2
1.18008E+14	THPT Quốc Oai	2
2.06468E+14	Trường THPT Đại Từ	2
5.46974E+14	THPH chuyên Lê Hồng Phong Nam Định	2
1.85E+14	Thanh Xuân Nam	2
2.15048E+14	THPT Lê Ích Mộc	2
1.68535E+14	THPT Chuyên Biên Hoà	2
1.28869E+14	Tiểu học Phương Mai	2
1.20214E+14	Chuyên toán đại học vinh	2
1.53683E+14	THPT Phan Đình Phùng - Hà Nội	2
1.05492E+14	THPT Nam Khoái Châu	2
1.79328E+14	THPT Chuyên Lê Hồng Phong	2
1.08829E+14	Trưng Vương	2
2.28886E+14	Trường THCS Lương Thế Vinh	2
1.53884E+14	thpt chan mong	2
1.11586E+14	THPT Đồ Sơn	2
1.16032E+14	nghia tan	2
1.45997E+14	Đại Học Quốc Gia Hà Nội	2
3.41633E+14	Trung học phổ thông Bố Hạ	2
1.0972E+14	THPT Minh Châu	2
1.56943E+14	THPT Tây Thụy Anh	2
1.12662E+14	THPT Nguyen Gia Thieu	2
1.17006E+14	THPT Tiên Lãng	2
1.48896E+14	THPT Bạch Đằng	2
3.05347E+11	THPT Thăng Long	2
2.39276E+14	PTDL Lương Thế Vinh	2
1.22303E+14	Chuyên Thái Nguyên	2
1.57594E+14	THPT Tân Yên số 2	2
3.38114E+14	Trường THPT Yên Định 1	2
1.93536E+14	THPT Thực Nghiệm	2
1.11838E+14	thpt Tran nguyen han	2
1.18002E+14	cao bá quát	2
2.93217E+14	Trường THPT Phù Ninh	2
4.93126E+14	Chuyen TQ	2
4.06956E+14	Thpt nghia minh nghia hung nam dinh	2
2.18748E+14	THPT Lý Tự Trọng	2
2.10365E+14	THPT Hương Sơn	2
1.49632E+14	THCS Tân Triều	2
1.16742E+14	Trường THPT chuyên Nguyễn Trãi	2
8.23081E+14	Nhà Thuốc Tuệ Lâm Thuốc Nam Gia Truyền	2
3.32766E+14	THPT Ngô Gia Tự (Lập Thạch - Vĩnh Phúc)	2
3.34248E+14	Khối THPT chuyên Sinh-ĐHKHTNĐHQGHN	2
1.09953E+14	THPT DL Doan Thi Diem	2
1.75487E+14	Học sinh THPT Nhị Chiểu	2
4.92799E+14	THPT Xuân Trường B	2
1.24463E+14	Truong THPT Tran Hung Dao	2
2.2993E+14	THCS Lê Quý Đôn Thanh Sơn	2
1.13451E+14	THPT chuyên Lê Quý Đôn	2
2.11027E+14	THCS Nguyễn Khuyến	2
1.63541E+14	THPT Trương Định	2
1.16297E+14	THPT Bình Lục B	2
1.06602E+14	THCS Thai Thinh	2
1.27668E+14	THPT Quảng oai	2
1.19756E+14	THPT Cộng Hiền	2
3.15075E+14	trần đăng ninh	2
1.22682E+14	Trường THPT Trương Định- Hà Nội	2
1.48815E+14	Chuyên Hạ Long yêu dấu :X	2
1.10232E+14	ngo gia tu	2
1.21092E+14	THCS Tam Khương	2
2.0898E+14	YUN 1	2
1.58547E+14	Hoài Đức A	2
1.19169E+14	THPT QUẢNG XƯƠNG 2	2
6.03768E+14	Trường THCS Đoàn Thị Điểm	2
1.73845E+14	HỘI NHỮNG HỌC SINH RA TRƯƠNG CỦA TRƯỜNG THPT CHƯƠNG MỸ A	2
1.65833E+14	THPT Liên Hà - Đông Anh	2
1.04369E+14	THCS Le Quy Don	2
1.81353E+14	THPT Ba Đình - Nga Sơn	2
1.69668E+14	THPT Phụ Dực - Thái Bình	2
1.14746E+14	THPT Chu Văn An - An Giang	2
1.46937E+14	Hội học sinh trường THPT Lê Quý Đôn - Đống Đa - Hà Nội :X	2
1.66916E+14	Phương Liệt	2
3.66102E+14	Trường THCS Chu Văn An - Thanh Hà - Hải Dương	2
1.23081E+14	THPT Phan Huy Chú	2
1.10877E+14	NTMK	2
1.13408E+14	PTTH Phan Đình Phùng	2
1.18232E+14	THPT chuyên Nguyễn Trãi	2
1.42777E+14	A1 LÊ QUÝ ĐÔN	2
3.29577E+11	Trường THPT Trần Quý Cáp	2
1.29794E+14	THPT DL Nguyễn Bỉnh Khiêm	2
1.43809E+14	THPT Kim Binh	2
2.41525E+14	Trường Trung Học Phổ Thông Châu Văn Liêm	2
2.51652E+14	THPT Lê Văn Hưu	2
1.18778E+14	Yên Hoà	2
5.2295E+14	THPT Đống Đa	2
1.33953E+14	THPT HƯNG YÊN	2
1.22657E+14	THCS Phan Đình Giót	2
1.18816E+14	THPT Giao Thủy	2
1.23078E+14	Khối THPT chuyên Đại học Vinh	2
1.44096E+14	Lê Hồng Phong High School  Nam Định	2
1.23799E+14	THCS Đoàn Thị Điểm	2
1.02157E+14	Hanoi - Ams	2
1.00846E+14	THPT Nam Trực  - Nam Định	2
1.15163E+14	Thăng Long	2
1.21924E+14	THPT Hoài Đức B	2
2.0648E+14	THPT Đào Duy Từ - Hà Nội	2
1.08427E+14	lomonoxop	2
4.90962E+14	THPT Như Thanh	2
1.00218E+14	THPT LƯƠNG TÀI 1	2
2.52672E+14	THPT Nguyễn Trãi(Ngọc Hồi) - KonTum	2
1.17412E+14	THPT Thuong Tin	2
2.9352E+14	Taobao Shop . Gió Quảng Châu	2
1.11274E+14	THPT Hoang Mai	2
2.64128E+14	Trường THPT Bến Tre	2
