510798642282334,Trường THPT Cẩm nhân,1
151808454840649,Trường THPT Nhân Chính,1
211026838966597,THCS Nguyễn Khuyến,2
106413576052965,Thế GiớI,1
235991869871599,Trường Thpt Lê Xoay,5
128896080523846,THPT Hưng Nhân,1
308338329196445,Trường THPT Trần Phú - Vĩnh Yên - Vĩnh Phúc,4
254066358029411,THPT Hòa An,1
112029065483581,Phú Nhuận,1
1374247059552900,THPT Trực Ninh A,1
116262161727999,Trường THPT Đồng Gia,1
362571543805522,THCS Vo Thi Sau,1
426393087497092,Trung Vuong skul,1
163541423744985,THPT Trương Định,2
149119498489464,TRường THPT Diễn Châu 5,1
165528906942894,Trường THPT Lương Tài 2 - Bắc Ninh,1
208329819229716,Trung học phổ thông Lê Hoàn ( Thọ Xuân Thanh Hóa),1
327741503980529,PTDL Lương Thế Vinh,1
336294173054419,THPT Thái Hòa - hàm yên - tuyên quang,1
122218627808752,THPT B PHU LY,1
171364889708723,dich vong,1
364152963646378,THCS Nguyễn Phong Sắc,1
128469715048,University of Bath,1
116297421845834,THPT Bình Lục B,2
106602219382691,THCS Thai Thinh,2
156955341023785,TH Khương Thượng,1
153643194705344,K38 THPT Chuyên Phan Bội Châu,1
131724693659025,Trường THPT Yên Thành 3,1
216505738388581,THPT Ngọc Hồi - Ngoc Hoi High School,3
116639325042661,THPT An Dương,1
103778429661035,Le Hong Phong High School,4
335876157180,Học viện Hàng không Việt Nam - Vietnam Aviation Academy,1
1497558350518499,Trường Trung học phổ thông chuyên Biên Hòa  Hà Nam,1
124461814246951,THPT B Kim Bảng,3
106646736039889,nhu thanh,1
137686429704390,THPT Chu Văn An Vũ Quý  Kiến Xương  Thái Bình,1
127667520595623,THPT Quảng oai,2
243652545823404,THCS Chuyên Lê Quý Đôn,1
126120034113144,THCS Khương Thượng,1
113915338658207,Phan Chu Trinh 2 skun,1
703287016356941,truong pho thong dan toc noi tru ha noi,1
119755621403614,THPT Cộng Hiền,2
133198936735002,THPT Đào Duy Từ Quảng Bình,1
123583357703115,THCS Trần Phú - Hà Nam,3
114905651858527,Trần Quý Cáp,1
393312207409433,Trng Tam GDTX Soc Son,1
125404387471546,THCS Tran Hung Dao,1
246769998720858,THPT Hoa Lư A,1
224075407639712,Trường THPT Nguyễn Trãi,1
1688760288038148,Khối THPT Chuyên Đại học Sư Phạm Hà Nội .,1
113557455321541,SMK Batu Lintang,1
315075041840050,trần đăng ninh,2
121082577903846,Le^ Quy' +)o^N,1
168536460708,THCS Ngô Sĩ Liên - Hà Nội,9
113138562051276,thpt chuyen hung vuong,1
502052586552855,Đào Duy Từ Hai sờ kun,1
114623741882201,dong thuy anh,1
107585112617879,THPT Đinh Tiên Hoàng,1
410909555701244,truong thpt a duy tien,1
122681957764804,Trường THPT Trương Định- Hà Nội,2
264323344800,THPT Phan Đăng Lưu ( Nghệ An ),3
457749774237954,Trường THPT Lê Xoay,1
114787538536968,Lê Quý Đôn  Thái Bình,1
117449224948649,Smk Gombak Setia,1
121195857902965,THPT NGHIA DAN,1
109249955760945,Awatapu College,1
110518128976072,SMA Negeri 103 Jakarta,1
